target,var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50,var_51,var_52,var_53,var_54,var_55,var_56,var_57,var_58,var_59,var_60,var_61,var_62,var_63,var_64,var_65,var_66,var_67,var_68,var_69,var_70,var_71,var_72,var_73,var_74,var_75,var_76,var_77,var_78,var_79,var_80,var_81,var_82,var_83,var_84,var_85,var_86,var_87,var_88,var_89,var_90,var_91,var_92,var_93,var_94,var_95,var_96,var_97,var_98,var_99,var_100,var_101,var_102,var_103,var_104,var_105,var_106,var_107,var_108,var_109,var_110,var_111,var_112,var_113,var_114,var_115,var_116,var_117,var_118,var_119,var_120,var_121,var_122,var_123,var_124,var_125,var_126,var_127,var_128,var_129,var_130,var_131,var_132,var_133,var_134,var_135,var_136,var_137,var_138,var_139,var_140,var_141,var_142,var_143,var_144,var_145,var_146,var_147,var_148,var_149,var_150,var_151,var_152,var_153,var_154,var_155,var_156,var_157,var_158,var_159,var_160,var_161,var_162,var_163,var_164,var_165,var_166,var_167,var_168,var_169,var_170,var_171,var_172,var_173,var_174,var_175,var_176,var_177,var_178,var_179,var_180,var_181,var_182,var_183,var_184,var_185,var_186,var_187,var_188,var_189,var_190,var_191,var_192,var_193,var_194,var_195,var_196,var_197,var_198,var_199
1.0,10.2876,2.8183,12.8275,7.4586,8.1297,-8.7206,6.7289,19.4121,-4.4914,9.3174,4.5412,1.8302,13.7866,15.6169,9.9924,15.0212,8.5327,-3.1727,12.1218,19.5604,12.7969,11.4024,6.3368,2.4698,13.5216,13.2713,0.7592,-3.5841,5.3155,2.2153,0.5624,11.3261,0.4236,18.1253,11.8762,14.1432,2.6602,6.8091,6.5017,3.2444,4.1703,9.8872,10.8016,11.9565,-2.4179,2.4661,10.8433,-29.4872,35.2919,18.1792,13.3113,-0.2167,-1.5739,5.099,11.6715,16.0896,11.9421,6.1266,4.6736,8.2971,17.3597,-35.074,-2.3262,-4.6483,7.1473,8.6662,6.1667,11.8809,5.013,-4.8341,22.1642,0.753,-1.7613,10.7751,34.269,3.7652,2.9784,22.8767,5.3697,13.4191,5.5904,21.1768,-9.1952,-6.849,0.5198,23.894,-1.8728,1.3601,11.2664,-2.2098,-22.2803,7.1808,18.3682,10.8506,8.8507,-0.6236,22.2211,29.1437,1.2256,-0.9957,-23.0906,20.6085,22.982,1.3773,10.0666,3.7827,11.8273,29.6453,14.101,23.4378,5.2908,7.7844,3.2767,15.0126,3.0551,-3.3814,2.549,5.9143,-2.4761,-1.0433,18.3108,12.7808,-9.025,-1.9172,5.4812,11.9652,12.7355,-4.5733,1.2434,9.925,11.9953,-0.1081,9.4373,6.3549,-5.7296,-7.402,16.4461,7.7183,0.1056,7.2629,2.5022,4.4373,14.4079,16.3503,9.2421,10.5969,8.448,-16.6041,3.8393,6.4026,19.9975,8.0667,9.3853,15.7569,-3.1112,-0.8838,14.474,-10.1878,8.747,13.4244,36.5148,5.4977,5.0678,2.3679,0.8695,22.8252,2.7106,-6.6412,7.4615,5.4027,-5.0139,-2.5953,22.1041,5.511,34.7329,9.2235,-6.2714,15.7143,5.9641,0.2571,0.6815,10.5173,0.3473,8.951,7.6701,-5.419,8.1052,0.0062,17.3942,0.1243,-1.9668,7.4671,0.6752,-1.7611,19.3296,-0.1002,-5.7236,8.0587,11.4089,-19.9534
0.0,7.2859,7.0767,10.1202,6.3519,11.2068,0.3109,6.5255,20.0677,-1.5605,7.1737,6.261,-4.3383,14.1734,15.9062,6.2077,14.2519,9.8062,-0.257,2.63,18.078,9.3242,6.3827,5.1049,3.93,16.0528,13.793,-0.1505,-1.2027,3.94,7.0923,6.902,11.861,2.21,15.2807,12.2264,3.8033,-0.1032,7.9202,10.8765,-0.3969,-3.0273,9.7415,10.2015,11.7923,13.1535,13.2181,13.5051,-3.4143,15.4485,26.8704,11.8713,4.9094,-8.4484,6.2876,-1.4479,13.475,15.3785,7.2324,0.5212,9.1491,7.6806,-34.9775,1.1821,-3.0163,5.8641,3.7292,6.2385,11.8216,5.0244,-3.6252,4.3217,0.8609,6.8455,26.8023,35.3607,20.326,5.1904,26.0229,3.5382,14.9398,2.6049,16.8871,12.3003,-1.3424,6.7978,13.6888,-1.6119,8.2541,5.2753,3.4391,-25.658,6.7886,11.84,9.8135,13.632,0.5597,1.8962,-0.7748,0.8738,-3.1804,-4.7472,7.898,29.7983,1.8897,12.2862,4.6909,10.0404,2.383,14.2575,15.9417,-0.3528,5.8865,5.5366,9.7143,3.4845,4.2259,3.6136,22.7112,-0.6268,-3.0936,30.8627,9.6863,-5.3215,18.0226,4.7886,12.3374,13.8291,2.218,-1.7746,16.8426,13.1769,0.4422,7.0397,6.4008,4.9154,-0.4378,32.0638,6.7432,5.0336,14.5734,2.6145,9.3968,13.1154,17.4652,8.3006,-0.1824,11.958,-12.334,3.8313,5.1619,19.6428,10.2548,8.4161,15.6529,11.1612,-3.8358,13.7348,-10.0654,22.5172,14.5558,33.6175,5.8607,6.7829,15.8167,5.8644,23.2507,3.5074,-7.6917,11.6523,6.3472,0.8469,-2.1872,7.5782,0.4056,23.6858,11.7369,-2.1956,15.2433,9.5609,1.1101,-3.5527,10.3862,-15.0384,3.8529,29.5041,-4.9385,6.0051,-21.9515,10.9027,-0.2587,2.5029,6.6119,1.2786,10.4153,19.6883,0.4004,-7.6646,10.0017,11.2749,-12.2835
0.0,14.0651,-4.0295,8.0342,8.6759,11.2743,-9.4659,5.7771,17.2046,3.1746,8.0702,-2.8491,-6.288,13.9777,-0.2589,9.6945,14.027,10.1551,4.515,4.5029,10.7846,7.147,11.4538,-0.1725,3.3865,10.5207,13.155,0.0732,1.07,5.0784,3.3925,-0.8093,11.6137,0.4048,11.4372,11.9778,2.5756,-4.9553,3.8278,10.9595,-3.4675,-4.1822,15.9443,11.8401,12.131,8.0555,-47.5965,10.042,-5.2299,-2.1271,19.4226,13.1581,8.9108,-2.4446,5.1149,9.154,17.8445,17.2265,6.985,-1.0752,8.1526,6.0479,-7.9927,-0.6812,0.058,8.6338,7.3669,5.7451,8.5418,5.0189,-7.2456,2.0855,0.3396,4.0334,24.8117,7.153,8.8244,7.1751,19.7395,5.2756,15.6493,10.2833,15.6119,-2.5672,-3.2271,-4.1703,14.3257,9.0949,2.1744,6.5976,4.8593,-23.207,7.0155,17.1694,10.7118,9.0997,0.319,10.3801,18.2406,2.3555,-0.7459,-20.0507,6.9768,30.8248,1.5923,9.1293,4.0783,6.9188,21.5738,14.0354,14.9118,11.8699,4.7779,4.8679,10.1232,4.1381,1.5308,4.9812,8.5613,-15.5397,8.1572,30.711,13.8372,-4.7477,11.9139,6.7952,11.9901,12.8397,-0.1463,-6.7034,19.3614,12.7368,-0.2436,5.3236,7.6054,-1.1637,10.124,17.0731,32.983,6.9716,-4.1244,0.5078,6.515,3.7053,5.183,9.996,6.6582,10.1119,-11.8898,4.111,12.1407,18.1446,7.829,7.8057,14.3416,12.3656,-11.5741,13.0265,7.1289,20.9908,1.9303,4.8346,5.6997,6.8057,17.377,0.9689,16.244,3.2841,-9.3783,9.6751,5.7901,1.4742,-5.2644,27.0212,6.6885,24.0402,10.8349,3.8356,13.4516,7.589,-0.8128,0.0314,11.5381,-1.4239,11.9445,23.6257,-12.0146,14.6281,-6.806,11.4557,2.0794,7.4219,12.5811,3.6352,1.0404,16.5976,0.0378,4.8298,9.4155,20.6151,-23.7495
0.0,8.5191,-3.2071,9.9655,6.7666,13.9894,-1.3565,7.2238,17.8916,-0.9742,6.5007,4.8374,-9.6769,14.3831,9.9617,5.8412,13.8536,6.7941,-2.1951,17.6803,5.5288,17.2904,20.5335,3.7932,2.3868,9.5097,13.6397,-1.7147,0.4403,6.6644,5.7073,-15.5248,10.9193,1.9506,16.2055,10.9108,0.2789,5.8326,5.3061,9.038,-0.9317,-3.5375,18.532,10.5838,11.5697,11.7833,6.384,11.5917,-17.8143,20.6762,11.1836,13.9554,30.3931,-5.7289,5.8652,14.1326,19.9726,21.0858,7.0337,3.8124,9.7037,14.4096,-17.0572,-2.0735,2.7147,8.2809,2.5528,3.8248,16.3966,5.0329,0.8795,30.695,0.1937,6.6604,29.1614,9.1589,12.9166,4.2067,15.3036,3.2659,14.7849,-1.8323,18.8974,1.9309,16.5644,1.5419,23.946,-11.5774,7.2854,6.8472,6.4692,0.0415,7.0648,9.0222,9.4675,10.0463,-0.682,10.929,39.0435,1.3699,0.4317,-20.3367,9.0956,18.9245,1.5784,10.3433,4.6924,8.4743,18.0431,14.2453,19.0215,6.3281,4.1876,1.4382,15.9582,4.2567,3.223,3.3504,12.4832,-8.3276,9.3163,41.8613,8.544,8.1739,4.4134,0.9217,11.8522,12.906,-3.0183,2.7747,18.054,12.9688,0.1884,7.6507,6.5479,-1.4943,4.4634,23.8349,27.1908,3.1125,9.6396,8.5874,8.206,20.0786,12.4411,7.9692,8.256,12.6851,-3.9702,4.0704,29.2021,14.3201,8.7516,9.4331,21.1246,1.964,7.1486,14.0677,-11.7062,9.5485,5.7109,19.6382,5.66,3.5361,7.234,-10.8574,24.4052,3.3794,2.8669,5.5959,6.1194,2.3968,-2.1742,20.0622,-0.8366,14.8044,12.9715,2.6202,16.4605,-0.0255,2.1427,-1.0435,7.7651,0.1541,13.7778,17.7006,-10.113,9.7627,-0.4388,16.7882,0.8526,2.7241,5.2721,4.3522,5.6894,20.9326,2.3006,3.0181,9.3063,13.9093,0.0804
1.0,8.8199,-4.7887,10.4989,6.1958,7.7029,-7.7056,5.1472,14.0996,2.2904,8.6427,-1.297,4.0672,14.1708,5.0117,6.1044,14.4871,8.4871,-10.2908,11.0325,27.22,6.2477,14.7203,9.9281,2.2425,11.6644,13.452,-0.5799,-0.2166,6.1285,5.2929,-15.3187,10.0146,0.5965,25.1329,11.1218,-0.864,4.1706,4.9351,12.7866,-2.9877,-0.4351,5.8996,12.4578,11.6823,-5.8427,-40.9137,11.4758,-13.4738,8.612,26.9084,11.5901,21.6508,6.3365,6.4829,2.0191,6.7893,14.7886,6.405,-2.0325,8.6132,11.0256,6.1706,1.6325,4.1538,5.5119,-0.4924,7.5021,13.8676,5.0159,-2.4588,8.7606,0.1199,0.8438,11.8634,46.4985,14.3679,-0.432,27.8502,5.168,15.6024,0.4702,18.8003,-5.8957,-7.1571,8.5779,18.7222,-1.1277,14.7468,11.4902,2.2741,-13.0038,6.899,15.609,10.9812,13.0134,-0.4518,19.5867,21.1508,1.7594,1.6584,-7.655,2.8307,15.8319,1.6957,9.3165,4.2621,8.0848,14.109,14.5001,21.333,0.3334,6.6883,3.7943,11.6957,3.0915,-1.9254,1.7039,3.2311,0.5107,-0.5118,40.9108,12.525,11.8094,1.603,4.0659,12.9028,12.0052,1.573,4.9305,17.1052,11.6127,0.5583,9.8158,6.5685,-6.8116,0.3552,29.6503,16.0433,9.794,12.6871,2.3984,6.2929,20.1713,11.2101,8.8042,4.0136,4.3054,-10.9085,4.0727,-8.5784,18.1369,16.7786,7.2535,15.272,12.635,1.6799,14.286,-9.3393,10.427,10.8062,33.9881,5.4366,6.5969,14.5101,-0.9724,14.8569,3.7823,-4.7585,5.8621,5.7204,2.5401,9.5346,18.7284,11.1949,13.8992,12.7067,-8.8242,15.7483,5.261,-2.331,-0.6962,13.2147,-0.3578,5.6898,-4.3376,-10.0971,10.6132,-3.7537,8.7537,0.7618,1.5438,5.1491,2.7644,5.0665,14.771,-2.9484,1.4958,10.2526,15.8265,-13.0699
1.0,11.5953,0.521,12.2219,8.7968,7.6306,2.3553,5.4922,13.8774,4.6182,7.9406,12.6658,7.8115,13.9482,12.803,6.1183,13.5148,6.2097,3.331,25.4563,17.1387,18.7131,11.3413,7.6245,3.2676,14.6008,14.0445,-1.0346,-0.526,5.178,8.4877,6.8976,11.5264,0.9265,16.3433,11.7009,-0.0465,0.9909,9.9837,8.5835,2.588,-11.183,3.3917,11.0655,11.2361,0.2388,28.9262,13.166,-23.1557,13.6873,13.1671,12.3506,15.2083,-8.628,6.7139,0.4588,20.4832,22.2905,7.2116,9.2861,7.7539,9.0618,-12.0497,2.1251,-2.1946,2.7026,-0.7478,6.4374,29.5909,5.0195,-8.5515,34.3016,1.0496,-6.8699,7.7121,21.9187,10.1072,8.7589,14.3002,6.9837,14.3557,-3.1015,15.8806,-0.593,6.0122,1.3159,15.2536,6.8555,16.0485,3.6406,10.0148,-5.9937,7.0807,17.5713,10.3554,6.36,0.5376,25.7375,25.5821,1.3489,-1.8874,-1.8181,19.6358,32.0212,1.6302,10.8547,3.9999,9.0284,3.1313,14.1146,14.6157,13.1514,7.431,1.3192,3.3468,3.4746,2.0817,4.4849,38.0914,-13.0549,7.677,13.9054,11.2543,-3.1389,14.8341,2.5751,12.0689,14.3171,-0.881,4.9554,10.8548,11.67,0.0326,5.7657,7.4255,0.6282,-4.6832,23.5974,18.3662,-0.7931,-3.6948,2.8818,4.3949,14.8014,11.1801,9.7813,2.916,8.7213,-11.9753,3.6375,13.5818,17.1918,12.4732,5.6119,18.2491,-0.1028,-9.4612,13.2513,-13.9695,13.2128,18.5678,39.2071,5.9599,3.4313,19.5982,-0.1107,18.3413,2.4243,-9.0256,5.8157,5.6954,-6.5798,0.589,13.7267,-7.1652,12.9553,16.9336,9.1542,15.42,-0.8299,1.5465,4.8495,10.631,10.3436,-1.04,-4.7712,-1.7054,12.2217,-1.2623,16.0538,0.2484,2.9208,10.5627,-0.3636,1.4838,14.287,-2.1316,-5.1269,10.2894,17.9416,-5.2831
1.0,12.7351,2.1359,13.1988,6.6381,12.8154,-4.5813,4.4101,18.5873,3.1199,8.8594,-6.4706,-4.0524,13.8501,9.9208,9.9145,13.9879,11.2234,-3.0919,13.3219,20.349,12.82,12.3224,-3.5969,2.8744,14.8042,13.3365,1.6143,0.6752,3.8908,0.6693,-3.9278,10.0622,2.3612,10.7145,11.1867,13.9408,-1.0848,6.4727,14.9956,5.6006,-0.6501,15.3883,9.7016,11.6681,11.7935,-13.9995,9.3663,-19.1667,14.2651,7.0423,13.4882,10.2451,7.8769,5.8754,7.2179,24.9699,8.1468,5.9685,-1.5082,7.9281,14.9798,-1.2662,0.2087,3.5952,5.6161,-5.6655,7.931,10.6667,5.0174,-1.6148,13.9944,0.7497,6.4575,3.9242,23.3336,10.5505,-5.031,20.5098,8.6743,13.093,1.6065,19.0546,1.9748,2.7651,6.588,19.2505,-0.3329,11.0047,11.4314,1.6379,-22.3342,7.1049,11.2288,9.3889,9.9647,-0.2003,24.4974,-0.1545,1.4724,1.0956,-17.0943,20.0225,19.3206,1.3913,13.4933,4.154,9.7071,34.7311,14.141,23.4882,2.5235,5.9398,3.8805,6.1465,1.1527,5.0644,2.4677,-9.9767,-16.021,-3.2677,7.8518,10.7513,3.2839,-7.0093,6.9699,11.9554,12.8631,4.1752,0.4034,19.6346,13.0662,1.0269,10.142,6.264,2.1329,2.8003,38.0531,22.886,1.112,-12.7755,8.9582,-0.7894,11.3686,17.4356,7.7973,8.8669,9.0212,-15.0869,3.9257,11.517,18.3794,14.3356,6.9976,17.3359,4.6884,6.8038,12.9969,-1.2669,27.3835,1.6862,24.2003,5.2299,4.8419,13.4518,-9.1687,21.3869,2.9244,11.2454,4.212,6.108,4.3426,5.1625,20.7391,0.2506,21.4992,10.2106,-15.947,11.3679,-9.9277,-0.6826,-1.8005,11.1356,-9.555,17.3273,18.5479,-4.4455,10.5381,-5.6051,7.5508,1.7397,12.3868,4.0368,1.8711,-3.2446,12.2256,-2.7775,-5.2099,8.8252,14.4559,7.0187
0.0,5.8313,-4.6833,10.0224,11.7734,12.598,-6.9857,4.2718,17.9039,-4.1307,4.3852,-8.6733,-12.7908,14.1104,3.9182,6.7779,14.7955,8.9052,-5.4451,13.8796,9.2183,17.8873,30.39,4.5656,3.1265,13.5265,13.3535,-8.6357,1.3235,5.1362,5.3823,-6.9134,6.9417,-1.8643,10.2941,11.1463,7.5528,-3.2271,6.4228,4.3762,1.9502,-8.1299,0.7972,10.5913,11.9456,15.8245,-42.1606,12.8578,-12.6018,18.1239,13.799,12.3818,21.4958,0.5738,6.4784,-11.4205,24.0002,21.0311,7.2907,2.1417,9.9174,9.054,-9.0515,-0.9354,3.7577,7.7572,1.2042,8.6486,9.4936,5.023,1.4311,17.138,1.0622,-6.2095,16.5623,24.4294,22.587,12.3493,22.052,6.2088,13.3505,14.3124,14.829,-15.7764,-8.5048,0.8599,14.4251,-4.2497,6.8119,7.1155,8.8971,-5.5562,6.7794,13.0669,10.2291,14.7637,-0.1796,5.6744,22.2216,1.7991,-1.8346,2.5433,11.6734,15.7328,1.5021,10.9457,5.9841,10.1808,5.9314,14.0221,18.7427,12.3916,6.8933,4.9662,-1.4752,3.0178,1.5989,2.8697,15.6092,-13.4102,10.5079,15.876,10.8301,4.7702,7.8527,7.3627,12.5144,14.1283,4.3735,-1.2408,18.7275,11.9989,0.2872,9.2268,6.6488,-11.2952,-9.048,14.8444,8.6134,5.003,12.8242,1.9684,-0.4287,12.8275,16.0606,8.1859,6.0433,14.3529,4.0709,3.7276,11.1862,19.4128,3.6117,6.9722,19.9536,5.0329,-9.5722,12.2238,-5.0651,17.2755,11.021,35.3869,5.5494,7.1128,13.0078,3.7728,22.5478,2.8891,2.3356,13.2869,5.9523,-1.465,2.7555,20.106,-5.3652,18.5002,11.4709,-3.2684,12.1128,4.573,4.8888,-4.1984,9.5097,-2.1593,5.647,14.994,-11.2473,11.188,4.6657,15.7129,1.6129,-1.8846,5.1894,-1.2382,8.5293,16.9139,-1.3279,10.8155,8.539,16.6485,-7.9048
0.0,8.8649,-4.1039,13.6716,3.9311,10.9296,-2.9181,6.527,18.6102,6.5548,6.1681,2.0891,-4.4431,13.9197,8.3195,6.3154,14.6609,4.8886,-2.9973,19.4789,18.1428,3.7194,26.0133,6.6112,3.0922,6.573,13.8465,-4.266,-1.2431,5.1662,5.2683,-10.1163,10.2457,5.5413,17.4078,10.2491,2.9373,4.7506,6.714,13.1778,-4.0124,-23.5556,13.9745,10.7401,11.4483,10.875,-18.0133,12.9974,2.194,11.7788,16.5439,13.3418,6.2505,-10.0572,6.5787,1.8443,18.8678,13.3745,5.0249,5.8075,9.7582,16.9527,-13.1532,-1.7222,0.0077,5.5595,2.0649,7.0824,5.1646,5.001,-2.1226,22.7374,0.7744,4.8805,12.9503,7.4225,24.0145,-4.5929,16.7329,6.095,14.9974,9.4217,15.3981,10.6651,4.6336,-5.8212,17.5266,8.8982,19.4931,8.6855,-0.4753,-28.3435,6.9231,9.3404,11.031,8.95,-0.0714,5.9429,16.1175,2.4049,-1.7543,0.2991,11.2376,27.0607,1.587,11.9967,4.5659,7.3877,15.1916,14.4517,24.9057,3.9355,7.6713,4.7084,5.129,3.1959,0.0077,0.6553,-2.0536,-10.9819,-6.2336,24.5293,8.9895,10.3953,11.4117,5.3478,12.3981,13.7412,1.0722,0.6242,16.8575,12.9305,0.2363,8.659,7.1855,-16.1436,-9.1556,22.2776,33.431,-4.4545,4.6232,8.3917,-5.4932,12.1045,13.0996,8.6305,1.9141,10.3057,0.518,4.0979,24.3704,20.5817,15.6601,7.4068,19.8119,13.9035,1.1423,13.937,-1.1611,17.1557,10.0569,19.7497,5.2704,5.8412,14.7655,-3.0642,12.1857,2.7354,-0.4759,5.5602,5.2391,-2.1895,-1.6798,15.5331,-7.3037,15.8491,13.2481,-5.8341,9.5925,0.4661,4.5903,-0.0072,9.244,-9.0843,17.2307,10.0604,-4.1498,4.9554,-5.3444,13.5846,-1.1114,-6.8356,2.5949,1.4167,7.794,21.7333,-3.4515,3.8773,8.189,15.8139,15.3326
1.0,14.2555,8.1247,15.8468,7.5731,13.5676,3.7696,4.8619,12.6316,-1.2057,5.8747,0.7268,0.9486,14.081,0.7092,5.8339,14.8866,7.6907,-9.0657,12.2169,1.5203,12.4493,7.1522,7.2465,3.0414,11.0663,13.9771,0.8543,1.0553,5.1333,7.0769,-16.2599,8.6557,-1.3172,16.8208,11.2383,1.8459,1.609,6.6083,12.1113,4.0903,-6.7981,-1.0217,11.2015,11.4767,-3.3879,-9.3292,9.549,-20.8223,5.4352,16.3287,12.4692,3.2385,0.9348,6.0208,-4.8489,20.6764,16.2586,4.9926,-5.7826,8.5373,19.9117,-29.7233,-0.1527,1.4149,4.5607,3.515,7.7534,17.1559,5.0258,1.6463,40.988,0.8676,-0.5825,22.4675,30.8374,27.5523,0.0718,21.3034,6.8328,11.6577,9.8923,12.2772,4.0186,3.2437,2.5145,23.5629,-10.8901,10.5476,4.7918,-0.1204,-0.7649,6.964,12.7647,10.5198,11.9355,-1.2275,10.3809,17.2222,2.4784,-2.4793,0.8935,10.5783,19.827,1.6196,10.5511,4.1496,5.8356,21.2864,14.3697,9.6773,8.1717,4.427,0.9541,6.5451,2.69,-0.9825,3.9883,24.3305,-18.7525,9.0889,30.6602,10.6418,3.2842,2.3947,7.4031,12.2,12.7572,-0.5164,1.4515,14.5721,13.3649,-0.0148,8.1136,6.3486,-0.1129,11.4293,22.6773,29.205,6.5353,9.8104,1.973,3.1881,14.9363,15.9869,8.65,8.6599,12.3863,-3.708,4.1693,7.7267,19.4892,8.6512,6.1847,16.5211,9.4379,5.4092,12.7737,-13.643,18.9657,14.3462,28.1941,5.5905,5.6469,12.0933,-4.9247,12.9914,2.2805,-0.3314,2.0618,5.3198,7.5641,-3.6517,9.2145,7.6902,18.084,8.9432,-0.2828,11.1637,-6.8051,3.8925,-2.3732,10.7056,4.1055,4.649,18.7466,-6.6009,17.003,1.8649,19.0427,0.2231,-0.7794,15.4684,0.4482,1.6508,19.1612,0.4335,-6.9952,8.0684,15.9903,2.1453
1.0,13.9341,2.6152,4.9424,6.9003,11.6709,2.5682,6.3278,22.9008,3.5981,7.8349,1.579,3.1975,13.9003,2.6582,9.3463,14.5484,8.785,-13.1406,18.5009,30.9801,16.0825,7.5988,3.3015,3.3162,13.6467,13.864,-6.576,-1.7552,7.3828,6.8602,-5.9722,8.0422,-4.3094,16.1041,11.7288,6.7049,4.2311,4.3817,10.6791,1.2298,1.9615,11.2009,11.6479,12.0007,-3.5116,-53.0408,11.6831,-4.0319,24.9309,21.7646,12.6741,-1.3863,2.0593,5.6466,-3.9141,17.071,15.9848,8.7009,5.5182,8.4668,10.3334,-3.606,-0.0956,6.9787,5.6645,8.6576,5.8796,11.8828,5.0232,-2.5593,36.7617,0.9977,4.1299,17.0104,29.8549,4.1846,1.1648,21.9045,6.4909,16.281,7.2625,12.5614,-1.1345,-2.0752,-7.5225,21.4582,-1.9885,9.381,8.6083,2.3937,2.2352,7.0136,15.4508,9.7174,14.0455,0.2819,20.2463,22.6928,2.1406,-0.0723,-10.4561,20.8036,8.6645,1.6133,10.8822,3.4324,5.3542,13.6216,14.3805,16.1953,13.2777,5.7033,5.9159,1.4195,3.962,4.2769,1.5576,8.1346,1.5417,5.142,29.006,12.7961,6.0886,1.0889,4.2169,12.8023,13.4838,1.4196,-1.9233,12.0678,11.6775,-0.2151,7.9707,6.6036,-10.9812,0.654,10.0657,16.4215,-4.9719,3.5944,-5.3461,-2.2244,12.7921,16.3103,8.106,0.591,13.1342,-10.9213,4.0821,9.6942,13.8634,10.9596,4.462,15.4066,7.3672,-5.4597,14.0941,2.533,18.769,10.0626,29.1954,5.8139,4.2259,14.9604,-12.8583,26.0,2.9945,-1.1621,5.0794,5.2477,3.167,7.6241,28.2822,-0.0996,16.9672,10.3755,5.1391,13.8714,-1.0336,1.0208,-4.4712,11.6618,-7.765,3.6009,9.72,1.1489,8.0658,-26.4487,12.9926,2.7372,5.0481,10.1481,3.7349,0.541,24.6176,-1.6063,-4.7311,7.7862,16.23,11.4916
0.0,14.3376,-2.7891,5.839,4.9092,10.6829,-14.7454,4.7934,11.6022,4.4232,6.5708,-9.5799,7.5374,14.3314,12.4734,6.9553,14.8319,6.2446,-8.0063,19.5875,9.5482,5.1703,16.0318,-2.6442,2.0135,18.1822,13.7592,-8.3798,0.4926,4.8431,7.6515,-13.529,11.0092,-0.3233,16.7984,11.9832,0.7309,4.6906,5.889,14.4972,-1.7895,-1.6952,9.0071,11.0746,12.1414,12.2078,3.1924,9.8328,-21.1033,5.3743,3.4491,12.817,21.5444,-9.2674,5.1863,12.1672,16.0849,19.301,6.8398,5.409,9.5188,8.8365,-19.9021,3.1397,3.0812,6.6416,0.6383,3.7456,11.6331,5.0151,-1.1723,12.0637,0.8993,-6.3436,29.6509,22.0484,25.6276,9.9023,21.1616,5.4244,13.5793,7.9809,17.3123,4.0477,6.1627,-4.6786,18.2428,-1.0417,0.3445,9.1129,0.1981,3.0674,7.0443,5.0608,10.8255,12.2252,-0.8614,26.4274,26.1049,3.3447,-0.5771,-16.8911,8.5195,20.3337,1.5146,12.7872,5.3076,3.798,3.4993,14.3248,17.5261,5.2508,6.7675,2.228,5.215,3.6172,1.7838,2.2066,7.4661,-5.0381,-1.2702,23.889,10.2107,-3.0635,9.3786,8.2879,12.1976,13.8044,2.6437,-3.5603,6.6556,13.3003,0.4715,8.414,6.5367,-1.441,-8.9701,27.3042,28.2863,0.3052,11.5461,2.7838,8.4306,14.5558,16.1639,9.1729,-1.4521,8.3089,-13.3656,3.9898,-2.4008,21.3398,12.9989,6.9517,15.9393,7.9959,-1.7825,12.5571,-5.4437,18.621,8.9724,26.6975,5.3407,6.8231,14.1399,-3.4645,15.796,2.9759,-13.7061,7.9086,6.072,-6.4044,2.3797,8.7327,3.3452,9.3641,9.5639,-4.3671,10.4047,-7.0564,2.3283,-9.0496,11.6839,-3.1979,4.0289,17.1855,2.2594,11.8056,13.7854,10.435,1.8978,-4.239,5.1832,0.8801,3.1934,13.6352,0.543,-2.2866,8.2091,14.3721,-1.6173
